event_id,customer_id,event_type,event_date,sku_collection,channel,amount
e5e9b075,CUST-02106,sample_request,2024-09-21,Original Ceramic - Clamshell,email_capture,
e1bb946c,CUST-02106,project_upload,2024-10-09,,email_capture,
568e4913,CUST-02106,purchase,2024-11-03,Thin Brick - Terracotta,email_capture,10516.55
19b5faa1,CUST-02107,site_visit,2024-07-21,,organic_search,
5aa5041e,CUST-02107,visualizer_use,2024-07-26,Thin Brick - Terracotta,organic_search,
5b6cb68c,CUST-02107,sample_request,2024-07-26,Glass - Champagne,organic_search,
f71bd7e3,CUST-02107,sample_request,2024-08-21,Glass - Champagne,organic_search,
93f6269e,CUST-02107,purchase,2024-08-26,Thin Brick - Terracotta,organic_search,662.05
f75b704b,CUST-02108,site_visit,2024-06-10,,paid_social,
e45a0db3,CUST-02108,sample_request,2024-06-27,Original Ceramic - Clamshell,paid_social,
d34fed8d,CUST-02108,sample_request,2024-07-08,Thin Brick - Terracotta,paid_social,
fcdaa442,CUST-02108,purchase,2024-07-30,Natural Press - Fog,paid_social,1791.06
dd2f003c,CUST-02109,site_visit,2024-01-26,,referral,
58ff885f,CUST-02109,sample_request,2024-02-05,Glass - Seaglass,referral,
e2493582,CUST-02109,purchase,2024-03-30,Natural Press - Oatmeal,referral,1082.58
04252aa4,CUST-02110,site_visit,2024-12-06,,direct,
2e68fe59,CUST-02110,visualizer_use,2024-12-08,Thin Brick - Terracotta,direct,
0bb48a15,CUST-02110,sample_request,2024-12-19,Natural Press - Oatmeal,direct,
b01fadce,CUST-02111,site_visit,2025-02-02,,showroom_walkin,
bc9713c1,CUST-02111,purchase,2025-03-15,Thin Brick - Charcoal,showroom_walkin,1750.58
73938602,CUST-02112,site_visit,2025-04-03,,paid_social,
714966b0,CUST-02112,sample_request,2025-04-23,Natural Press - Oatmeal,paid_social,
7f250ae6,CUST-02112,sample_request,2025-05-10,Thin Brick - Charcoal,paid_social,
8dbbefe7,CUST-02113,site_visit,2025-08-19,,paid_social,
55c41b67,CUST-02114,site_visit,2025-03-07,,organic_search,
639ad3a7,CUST-02114,sample_request,2025-03-12,Natural Press - Fog,organic_search,
afae6e51,CUST-02114,purchase,2025-03-27,Original Ceramic - Clamshell,organic_search,699.96
aa45ff9e,CUST-02115,site_visit,2025-07-15,,email_capture,
c61671a6,CUST-02115,visualizer_use,2025-07-15,Glass - Midnight,email_capture,
ab69c15d,CUST-02115,sample_request,2025-07-25,Thin Brick - Terracotta,email_capture,
5df933ce,CUST-02115,purchase,2025-09-19,Glass - Champagne,email_capture,1762.48
c898a9f7,CUST-02116,site_visit,2024-10-05,,direct,
0b14a8e9,CUST-02116,visualizer_use,2024-10-12,Glass - Midnight,direct,
c4e6eae8,CUST-02117,site_visit,2024-03-18,,architect_referral,
680dd304,CUST-02118,site_visit,2025-01-19,,email_capture,
0bf1e4c5,CUST-02118,sample_request,2025-02-04,Thin Brick - Terracotta,email_capture,
d4a5e7c8,CUST-02119,site_visit,2025-03-27,,paid_social,
47fd354b,CUST-02119,visualizer_use,2025-04-03,Glass - Champagne,paid_social,
0490ab48,CUST-02119,sample_request,2025-04-09,Original Ceramic - Aegean,paid_social,
c5a3d582,CUST-02120,site_visit,2024-06-19,,trade_show,
2b4480cd,CUST-02120,visualizer_use,2024-06-25,Original Ceramic - Sage,trade_show,
de41b548,CUST-02120,sample_request,2024-06-29,Original Ceramic - Sage,trade_show,
ca3b1d2b,CUST-02120,sample_request,2024-07-05,Original Ceramic - Aegean,trade_show,
c881487e,CUST-02121,site_visit,2025-02-10,,organic_search,
eca38378,CUST-02121,visualizer_use,2025-02-19,Thin Brick - Charcoal,organic_search,
6dc8de28,CUST-02122,site_visit,2024-10-10,,email_capture,
a5c7226f,CUST-02122,visualizer_use,2024-10-17,Glass - Midnight,email_capture,
6e4a9837,CUST-02122,sample_request,2024-10-18,Original Ceramic - Clamshell,email_capture,
80df654f,CUST-02123,site_visit,2024-12-25,,direct,
efd378cd,CUST-02123,sample_request,2025-01-04,Original Ceramic - Sage,direct,
a97c16e7,CUST-02123,purchase,2025-01-18,Original Ceramic - Aegean,direct,1079.49
9494aa9a,CUST-02124,site_visit,2024-05-08,,organic_search,
e3a45f44,CUST-02125,site_visit,2024-11-12,,organic_search,
823fc9a6,CUST-02125,sample_request,2024-11-30,Original Ceramic - Aegean,organic_search,
e4358327,CUST-02126,site_visit,2024-11-23,,organic_search,
87c5c98c,CUST-02127,site_visit,2025-03-16,,showroom_walkin,
577d5b0f,CUST-02127,sample_request,2025-04-03,Natural Press - Sable,showroom_walkin,
d1ff7540,CUST-02128,site_visit,2024-10-21,,trade_show,
e0e5c543,CUST-02128,sample_request,2024-11-06,Glass - Champagne,trade_show,
47bbcdd6,CUST-02128,purchase,2024-12-14,Original Ceramic - Aegean,trade_show,20422.16
207a6f5a,CUST-02129,site_visit,2025-04-17,,trade_show,
f6133643,CUST-02130,site_visit,2024-07-19,,paid_social,
244a1400,CUST-02131,site_visit,2024-05-25,,referral,
977d7c26,CUST-02131,sample_request,2024-06-09,Glass - Seaglass,referral,
bd698c4b,CUST-02131,project_upload,2024-07-19,,referral,
d4b4c5f8,CUST-02131,purchase,2024-07-23,Natural Press - Sable,referral,24467.44
7171ccfa,CUST-02131,repeat_purchase,2025-02-16,Original Ceramic - Aegean,referral,8501.29
9c1c1625,CUST-02132,site_visit,2024-01-19,,organic_search,
4fcbca21,CUST-02132,sample_request,2024-02-02,Thin Brick - Terracotta,organic_search,
b0be39c2,CUST-02132,project_upload,2024-03-13,,organic_search,
282f68f3,CUST-02133,site_visit,2024-10-31,,showroom_walkin,
1a4ea150,CUST-02133,visualizer_use,2024-10-31,Glass - Seaglass,showroom_walkin,
f923ffb6,CUST-02133,sample_request,2024-11-03,Natural Press - Fog,showroom_walkin,
b04a7253,CUST-02134,site_visit,2024-07-10,,organic_search,
33e1953a,CUST-02134,purchase,2024-08-01,Glass - Midnight,organic_search,1768.45
7e55db89,CUST-02135,site_visit,2024-07-28,,referral,
1df22756,CUST-02135,visualizer_use,2024-08-05,Original Ceramic - Clamshell,referral,
eaa19e94,CUST-02135,sample_request,2024-08-04,Thin Brick - Charcoal,referral,
afcec25d,CUST-02135,purchase,2024-08-14,Glass - Seaglass,referral,1494.02
ddd888db,CUST-02136,site_visit,2025-07-22,,organic_search,
21a2b791,CUST-02136,purchase,2025-08-17,Thin Brick - Weathered White,organic_search,746.94
34254f8b,CUST-02137,site_visit,2024-05-27,,organic_search,
3c30e101,CUST-02138,site_visit,2024-07-09,,organic_search,
77f25250,CUST-02139,site_visit,2024-12-23,,organic_search,
5ce26eab,CUST-02139,sample_request,2024-12-23,Thin Brick - Terracotta,organic_search,
43ffa24b,CUST-02139,sample_request,2025-01-14,Glass - Champagne,organic_search,
db919a0a,CUST-02139,project_upload,2025-01-05,,organic_search,
a424f7ac,CUST-02139,purchase,2025-02-05,Thin Brick - Terracotta,organic_search,5587.23
749bb7e6,CUST-02140,site_visit,2024-04-13,,direct,
aed2e5bf,CUST-02140,sample_request,2024-04-21,Original Ceramic - Aegean,direct,
01137e2c,CUST-02140,purchase,2024-05-17,Glass - Midnight,direct,746.13
6a63c73a,CUST-02141,site_visit,2025-05-22,,referral,
85e6d74f,CUST-02141,visualizer_use,2025-05-28,Natural Press - Oatmeal,referral,
fd89ab4b,CUST-02141,sample_request,2025-05-30,Natural Press - Oatmeal,referral,
cb142a08,CUST-02141,sample_request,2025-06-28,Original Ceramic - Aegean,referral,
dd0c8f58,CUST-02141,purchase,2025-07-16,Thin Brick - Weathered White,referral,1262.12
ec0d6d69,CUST-02142,site_visit,2024-09-28,,email_capture,
2164ec38,CUST-02142,purchase,2024-11-10,Glass - Midnight,email_capture,1492.24
7273834a,CUST-02142,repeat_purchase,2025-06-20,Original Ceramic - Aegean,email_capture,1273.1
ef2707e5,CUST-02143,site_visit,2025-08-20,,trade_show,
4609ea12,CUST-02143,sample_request,2025-09-10,Natural Press - Oatmeal,trade_show,
b3f3b390,CUST-02143,sample_request,2025-09-17,Glass - Champagne,trade_show,
ff3351fe,CUST-02143,purchase,2025-09-21,Thin Brick - Charcoal,trade_show,6684.92
d2d448f2,CUST-02144,site_visit,2024-10-20,,organic_search,
1b908009,CUST-02144,sample_request,2024-10-27,Thin Brick - Terracotta,organic_search,
ded93faa,CUST-02144,purchase,2024-11-25,Glass - Seaglass,organic_search,1510.9
94482b35,CUST-02145,site_visit,2024-11-30,,trade_show,
18a2916e,CUST-02145,sample_request,2024-12-19,Natural Press - Sable,trade_show,
16563351,CUST-02146,site_visit,2024-01-11,,email_capture,
1f41657d,CUST-02146,sample_request,2024-01-30,Original Ceramic - Aegean,email_capture,
59b30123,CUST-02146,sample_request,2024-02-16,Thin Brick - Terracotta,email_capture,
57ba1bec,CUST-02146,purchase,2024-03-10,Glass - Seaglass,email_capture,1494.45
1ccebf41,CUST-02147,site_visit,2024-07-25,,trade_show,
1c450827,CUST-02148,site_visit,2024-12-13,,organic_search,
4a86b74c,CUST-02148,sample_request,2024-12-16,Thin Brick - Charcoal,organic_search,
c6f821b4,CUST-02148,sample_request,2025-01-08,Original Ceramic - Clamshell,organic_search,
0f23c439,CUST-02148,purchase,2025-01-04,Glass - Seaglass,organic_search,1185.21
137b86dc,CUST-02149,site_visit,2024-06-14,,organic_search,
13ccaa09,CUST-02149,sample_request,2024-07-02,Original Ceramic - Clamshell,organic_search,
4bd0e2be,CUST-02149,sample_request,2024-07-12,Original Ceramic - Sage,organic_search,
1d88c1ad,CUST-02149,purchase,2024-08-09,Original Ceramic - Aegean,organic_search,488.84
d2db1bee,CUST-02150,site_visit,2025-02-17,,referral,
703a9853,CUST-02150,visualizer_use,2025-02-27,Natural Press - Sable,referral,
430a71ed,CUST-02150,sample_request,2025-02-19,Original Ceramic - Aegean,referral,
22834373,CUST-02150,purchase,2025-04-01,Glass - Champagne,referral,504.35
7203d7dc,CUST-02151,site_visit,2024-08-16,,referral,
b282befa,CUST-02152,site_visit,2024-09-12,,referral,
b0948713,CUST-02152,visualizer_use,2024-09-14,Original Ceramic - Aegean,referral,
eb1f4404,CUST-02152,sample_request,2024-09-23,Natural Press - Sable,referral,
c76f9c57,CUST-02152,purchase,2024-10-27,Thin Brick - Charcoal,referral,1519.68
36f96f2c,CUST-02152,repeat_purchase,2025-01-08,Glass - Seaglass,referral,1362.88
a0367089,CUST-02153,site_visit,2024-10-13,,showroom_walkin,
ec6d2bc9,CUST-02153,sample_request,2024-10-13,Natural Press - Sable,showroom_walkin,
eb1779a0,CUST-02154,site_visit,2025-04-02,,organic_search,
cdbde732,CUST-02154,sample_request,2025-04-04,Glass - Midnight,organic_search,
7bbaa2f7,CUST-02154,sample_request,2025-04-23,Glass - Midnight,organic_search,
8b80ff26,CUST-02155,site_visit,2024-12-05,,direct,
1d087bc7,CUST-02156,site_visit,2024-09-14,,trade_show,
c7461e36,CUST-02156,visualizer_use,2024-09-19,Glass - Seaglass,trade_show,
3a6b7e29,CUST-02156,sample_request,2024-09-28,Glass - Champagne,trade_show,
05531982,CUST-02156,purchase,2024-11-05,Natural Press - Fog,trade_show,1644.87
a7c9ee5d,CUST-02156,repeat_purchase,2025-03-31,Glass - Seaglass,trade_show,956.63
0c42ce32,CUST-02157,site_visit,2024-10-25,,referral,
2473f6ff,CUST-02157,sample_request,2024-11-04,Original Ceramic - Aegean,referral,
531a04dd,CUST-02157,purchase,2024-12-11,Original Ceramic - Clamshell,referral,21525.89
3e7069e1,CUST-02158,site_visit,2024-04-21,,paid_social,
f9fc9edd,CUST-02158,sample_request,2024-05-07,Thin Brick - Terracotta,paid_social,
c2c4e026,CUST-02158,purchase,2024-05-24,Glass - Champagne,paid_social,1011.86
3a9700ea,CUST-02159,site_visit,2024-04-14,,paid_social,
2b3b03e9,CUST-02160,site_visit,2024-08-28,,trade_show,
5a0ea427,CUST-02160,visualizer_use,2024-08-28,Original Ceramic - Sage,trade_show,
ecf1a3d1,CUST-02161,site_visit,2024-06-01,,paid_social,
05357021,CUST-02161,sample_request,2024-06-11,Glass - Seaglass,paid_social,
96e2d3ee,CUST-02161,purchase,2024-07-21,Natural Press - Sable,paid_social,1403.9
0162708a,CUST-02161,repeat_purchase,2024-09-26,Glass - Seaglass,paid_social,1270.28
f06fc1dd,CUST-02162,site_visit,2024-03-09,,email_capture,
973e134c,CUST-02162,sample_request,2024-03-20,Glass - Seaglass,email_capture,
9fa6dfdc,CUST-02162,sample_request,2024-03-27,Natural Press - Sable,email_capture,
e6c2d410,CUST-02162,purchase,2024-05-14,Glass - Seaglass,email_capture,1366.66
49e47a37,CUST-02163,site_visit,2024-07-03,,organic_search,
3748c8ff,CUST-02163,sample_request,2024-07-21,Glass - Seaglass,organic_search,
88fadc15,CUST-02163,sample_request,2024-08-17,Thin Brick - Terracotta,organic_search,
fbab0f17,CUST-02164,site_visit,2024-04-20,,organic_search,
c1ad4326,CUST-02164,sample_request,2024-04-23,Original Ceramic - Clamshell,organic_search,
5fc6ba80,CUST-02165,site_visit,2024-08-01,,showroom_walkin,
eaac1d97,CUST-02165,visualizer_use,2024-08-03,Original Ceramic - Sage,showroom_walkin,
561ea400,CUST-02165,sample_request,2024-08-06,Thin Brick - Terracotta,showroom_walkin,
aa74a9bc,CUST-02166,site_visit,2025-07-24,,direct,
294cf39b,CUST-02166,sample_request,2025-08-09,Natural Press - Oatmeal,direct,
0397e01c,CUST-02166,purchase,2025-10-05,Original Ceramic - Sage,direct,473.65
b8d0bd41,CUST-02167,site_visit,2025-08-16,,paid_social,
8bb1e37b,CUST-02167,sample_request,2025-08-18,Thin Brick - Weathered White,paid_social,
7e71b0be,CUST-02168,site_visit,2024-11-09,,organic_search,
2018f503,CUST-02168,sample_request,2024-11-25,Original Ceramic - Clamshell,organic_search,
4a855ce2,CUST-02168,project_upload,2024-12-08,,organic_search,
17699ba4,CUST-02168,purchase,2025-01-05,Glass - Champagne,organic_search,14597.57
98f0904d,CUST-02169,site_visit,2024-03-21,,organic_search,
f5c4ee00,CUST-02170,site_visit,2024-09-23,,architect_referral,
acb8abb9,CUST-02170,visualizer_use,2024-09-25,Glass - Midnight,architect_referral,
a6282ba8,CUST-02170,sample_request,2024-09-25,Original Ceramic - Aegean,architect_referral,
5bd8c173,CUST-02170,purchase,2024-11-01,Original Ceramic - Aegean,architect_referral,788.17
51e61243,CUST-02171,site_visit,2025-07-26,,referral,
a6e85b4f,CUST-02171,visualizer_use,2025-07-26,Glass - Champagne,referral,
48273052,CUST-02171,sample_request,2025-08-01,Glass - Champagne,referral,
1fa028fd,CUST-02171,purchase,2025-08-09,Thin Brick - Weathered White,referral,548.84
6ea32f75,CUST-02172,site_visit,2025-04-07,,paid_social,
06bdf223,CUST-02173,site_visit,2025-05-08,,email_capture,
4dcaedb2,CUST-02173,sample_request,2025-05-10,Glass - Seaglass,email_capture,
30e86310,CUST-02173,purchase,2025-07-06,Natural Press - Oatmeal,email_capture,1147.8
d2bc778c,CUST-02174,site_visit,2025-06-12,,direct,
89b255d0,CUST-02174,sample_request,2025-06-26,Original Ceramic - Aegean,direct,
218abdfb,CUST-02174,sample_request,2025-07-26,Natural Press - Oatmeal,direct,
ae43e6d6,CUST-02175,site_visit,2025-01-24,,showroom_walkin,
afb57f13,CUST-02175,visualizer_use,2025-02-01,Thin Brick - Weathered White,showroom_walkin,
bd8731f3,CUST-02175,sample_request,2025-01-29,Glass - Champagne,showroom_walkin,
3ac810c2,CUST-02175,sample_request,2025-02-24,Thin Brick - Weathered White,showroom_walkin,
7be28dba,CUST-02175,purchase,2025-02-06,Glass - Seaglass,showroom_walkin,897.49
49b2389f,CUST-02176,site_visit,2024-02-09,,trade_show,
dddc868c,CUST-02176,visualizer_use,2024-02-13,Original Ceramic - Aegean,trade_show,
8533b2a7,CUST-02177,site_visit,2024-05-28,,showroom_walkin,
706f5b03,CUST-02177,visualizer_use,2024-06-04,Thin Brick - Terracotta,showroom_walkin,
fa1da93d,CUST-02178,site_visit,2024-11-14,,paid_social,
252c22ab,CUST-02178,sample_request,2024-11-27,Thin Brick - Terracotta,paid_social,
16e6b9f0,CUST-02179,site_visit,2024-08-06,,organic_search,
36cb828c,CUST-02179,sample_request,2024-08-11,Thin Brick - Charcoal,organic_search,
777caac3,CUST-02179,sample_request,2024-09-05,Glass - Seaglass,organic_search,
f9f59027,CUST-02179,purchase,2024-09-10,Thin Brick - Terracotta,organic_search,794.02
5414544e,CUST-02180,site_visit,2025-04-10,,email_capture,
9aa0c35b,CUST-02181,site_visit,2024-04-27,,showroom_walkin,
62dc222f,CUST-02181,sample_request,2024-05-02,Natural Press - Fog,showroom_walkin,
a636debb,CUST-02181,sample_request,2024-05-24,Thin Brick - Charcoal,showroom_walkin,
929c1432,CUST-02182,site_visit,2024-09-11,,showroom_walkin,
f02bcceb,CUST-02182,visualizer_use,2024-09-15,Original Ceramic - Aegean,showroom_walkin,
122a88a3,CUST-02182,sample_request,2024-09-16,Thin Brick - Weathered White,showroom_walkin,
400a5a22,CUST-02182,sample_request,2024-10-02,Thin Brick - Terracotta,showroom_walkin,
4fd201ac,CUST-02183,site_visit,2024-11-18,,paid_social,
dfdc3ece,CUST-02183,visualizer_use,2024-11-28,Thin Brick - Charcoal,paid_social,
2efcab8c,CUST-02183,sample_request,2024-11-20,Thin Brick - Weathered White,paid_social,
de517ca2,CUST-02183,purchase,2025-01-06,Natural Press - Fog,paid_social,1015.48
613b8a49,CUST-02183,repeat_purchase,2025-07-21,Natural Press - Sable,paid_social,654.73
79aa6528,CUST-02184,site_visit,2025-07-14,,architect_referral,
11e49304,CUST-02184,sample_request,2025-08-01,Natural Press - Fog,architect_referral,
f9a9d28c,CUST-02184,purchase,2025-08-29,Thin Brick - Weathered White,architect_referral,18492.06
2b7f9aa2,CUST-02185,site_visit,2024-07-09,,referral,
d6ae900b,CUST-02186,site_visit,2024-05-31,,referral,
e6499469,CUST-02186,sample_request,2024-06-07,Natural Press - Oatmeal,referral,
aa47923e,CUST-02186,purchase,2024-06-15,Natural Press - Fog,referral,1209.69
88acd728,CUST-02187,site_visit,2024-07-10,,referral,
2b8087fb,CUST-02187,visualizer_use,2024-07-18,Natural Press - Oatmeal,referral,
d9b4d221,CUST-02187,sample_request,2024-07-19,Natural Press - Oatmeal,referral,
72f46d0f,CUST-02188,site_visit,2024-10-26,,trade_show,
7e8a629d,CUST-02189,site_visit,2024-06-09,,direct,
656d4780,CUST-02189,purchase,2024-07-23,Original Ceramic - Aegean,direct,1173.03
75a622d7,CUST-02190,site_visit,2025-02-13,,organic_search,
a6302e31,CUST-02190,visualizer_use,2025-02-21,Natural Press - Sable,organic_search,
0c9f423a,CUST-02190,sample_request,2025-02-21,Natural Press - Oatmeal,organic_search,
82c0a311,CUST-02191,site_visit,2025-05-10,,organic_search,
fe12a82f,CUST-02191,visualizer_use,2025-05-10,Natural Press - Oatmeal,organic_search,
5e4fb721,CUST-02191,sample_request,2025-05-18,Original Ceramic - Clamshell,organic_search,
3011811b,CUST-02191,sample_request,2025-06-04,Thin Brick - Weathered White,organic_search,
4995a319,CUST-02192,site_visit,2025-02-05,,referral,
aa51dda5,CUST-02192,sample_request,2025-02-10,Glass - Midnight,referral,
4e32814b,CUST-02193,site_visit,2024-07-16,,architect_referral,
e76156cb,CUST-02193,visualizer_use,2024-07-18,Thin Brick - Weathered White,architect_referral,
742a6b9a,CUST-02193,purchase,2024-08-23,Thin Brick - Terracotta,architect_referral,9225.91
54aadd15,CUST-02194,site_visit,2024-10-30,,organic_search,
030d085d,CUST-02194,visualizer_use,2024-11-03,Glass - Seaglass,organic_search,
a4d84634,CUST-02194,sample_request,2024-11-04,Natural Press - Sable,organic_search,
6e3ce3d1,CUST-02194,sample_request,2024-11-21,Original Ceramic - Aegean,organic_search,
555604d8,CUST-02194,purchase,2024-12-22,Glass - Midnight,organic_search,731.66
1edc2936,CUST-02195,site_visit,2025-05-30,,referral,
0e72f8c0,CUST-02196,site_visit,2024-10-04,,architect_referral,
0207326c,CUST-02196,visualizer_use,2024-10-09,Glass - Midnight,architect_referral,
661c0281,CUST-02196,sample_request,2024-10-08,Thin Brick - Terracotta,architect_referral,
bca751b9,CUST-02196,purchase,2024-11-21,Natural Press - Sable,architect_referral,1450.5
c52dcbe0,CUST-02197,site_visit,2025-08-20,,referral,
6e21733b,CUST-02197,sample_request,2025-08-26,Original Ceramic - Aegean,referral,
